TOA,n
12/18/2021 16:19,4
12/18/2021 16:22,1
12/18/2021 16:23,5
12/18/2021 16:24,4
12/18/2021 16:25,4
12/18/2021 16:26,3
12/18/2021 16:27,3
12/18/2021 16:28,2
12/18/2021 16:29,4
12/18/2021 16:30,2
12/18/2021 16:31,1
12/18/2021 16:32,2
12/18/2021 16:33,2
12/18/2021 16:34,3
12/18/2021 16:35,2
12/18/2021 16:36,2
12/18/2021 16:37,3
12/18/2021 16:38,3
12/18/2021 16:39,4
12/18/2021 16:40,3
12/18/2021 16:42,3
12/18/2021 16:43,5
12/18/2021 16:44,3
12/18/2021 16:45,3
12/18/2021 16:46,4
12/18/2021 16:47,1
12/18/2021 16:48,3
12/18/2021 16:49,3
12/18/2021 16:50,3
12/18/2021 16:51,2
12/18/2021 16:52,4
12/18/2021 16:53,4
12/18/2021 16:54,2
12/18/2021 16:55,4
12/18/2021 16:56,2
12/18/2021 16:59,2
12/18/2021 17:00,2
12/18/2021 17:01,3
12/18/2021 17:02,2
12/18/2021 17:03,3
12/18/2021 17:04,3
12/18/2021 17:05,3
12/18/2021 17:06,4
12/18/2021 17:07,3
12/18/2021 17:09,2
12/18/2021 17:10,3
12/18/2021 17:11,2
12/18/2021 17:12,4
12/18/2021 17:13,4
12/18/2021 17:14,2
12/18/2021 17:15,1
12/18/2021 17:16,3
12/18/2021 17:17,4
12/18/2021 17:18,3
12/18/2021 17:19,3
12/18/2021 17:20,3
12/18/2021 17:22,1
12/18/2021 17:23,3
12/18/2021 17:24,4
12/18/2021 17:25,5
12/18/2021 17:26,5
12/18/2021 17:27,4
12/18/2021 17:28,4
12/18/2021 17:29,4
12/18/2021 17:30,8
12/18/2021 17:31,3
12/18/2021 17:32,2
12/18/2021 17:33,3
12/18/2021 17:34,7
12/18/2021 17:35,6
12/18/2021 17:36,5
12/18/2021 17:37,1
12/18/2021 17:38,4
12/18/2021 17:39,2
12/18/2021 17:40,4
12/18/2021 17:41,4
12/18/2021 17:42,4
12/18/2021 17:54,3
12/18/2021 17:55,4
12/18/2021 17:56,4
12/18/2021 17:59,4
12/18/2021 18:00,3
12/18/2021 18:01,4
12/18/2021 18:04,2
12/18/2021 18:05,2
12/18/2021 18:06,5
12/18/2021 18:07,3
12/18/2021 18:08,3
12/18/2021 18:09,3
12/18/2021 18:10,2
12/18/2021 18:11,3
12/18/2021 18:12,3
12/18/2021 18:13,4
12/18/2021 18:14,3
12/18/2021 18:15,3
12/18/2021 18:16,4
12/18/2021 18:17,1
12/18/2021 18:18,3
12/18/2021 18:19,3
12/18/2021 18:20,4
12/18/2021 18:21,2
12/18/2021 18:22,3
12/18/2021 18:23,3
12/18/2021 18:24,4
12/18/2021 18:25,3
12/18/2021 18:26,4
12/18/2021 18:27,3
12/18/2021 18:29,4
12/18/2021 18:30,2
12/18/2021 18:31,1
12/18/2021 18:32,3
12/18/2021 18:33,2
12/18/2021 18:34,4
12/18/2021 18:35,1
12/18/2021 18:36,4
12/18/2021 18:37,4
12/18/2021 18:38,4
12/18/2021 18:39,4
12/18/2021 18:40,3
12/18/2021 18:41,3
12/18/2021 18:42,1
12/18/2021 18:43,4
12/18/2021 18:44,4
12/18/2021 18:45,3
12/18/2021 18:46,3
12/18/2021 18:47,2
12/18/2021 18:48,3
12/18/2021 18:49,3
12/18/2021 18:50,3
12/18/2021 18:51,3
12/18/2021 18:52,4
12/18/2021 18:53,3
12/18/2021 18:54,3
12/18/2021 18:55,4
12/18/2021 18:56,1
12/18/2021 18:57,4
12/18/2021 18:58,1
12/18/2021 18:59,4
12/18/2021 19:00,1
12/18/2021 19:01,4
12/18/2021 19:02,2
12/18/2021 19:03,5
12/18/2021 19:04,6
12/18/2021 19:06,7
12/18/2021 19:07,9
12/18/2021 19:08,9
12/18/2021 19:09,9
12/18/2021 19:10,7
12/18/2021 19:11,8
12/18/2021 19:12,6
12/18/2021 19:13,9
12/18/2021 19:14,8
12/18/2021 19:15,2
12/18/2021 19:16,2
12/18/2021 19:17,3
12/18/2021 19:18,3
12/18/2021 19:19,4
12/18/2021 19:20,3
12/18/2021 19:21,4
12/18/2021 19:22,1
12/18/2021 19:23,2
12/18/2021 19:24,3
12/18/2021 19:25,3
12/18/2021 19:26,5
12/18/2021 19:27,3
12/18/2021 19:28,4
12/18/2021 19:29,8
12/18/2021 19:30,9
12/18/2021 19:31,4
12/18/2021 19:32,5
12/18/2021 19:33,3
12/18/2021 19:34,1
12/18/2021 19:35,5
12/18/2021 19:36,2
12/18/2021 19:37,3
12/18/2021 19:38,3
12/18/2021 19:39,4
12/18/2021 19:40,4
12/18/2021 19:41,2
12/18/2021 19:42,4
12/18/2021 19:43,4
12/18/2021 19:44,3
12/18/2021 19:45,4
12/18/2021 19:46,1
12/18/2021 19:47,4
12/18/2021 19:48,4
12/18/2021 19:49,3
12/18/2021 19:50,4
12/18/2021 19:51,5
12/18/2021 19:52,5
12/18/2021 19:53,6
12/18/2021 19:54,4
12/18/2021 19:55,3
12/18/2021 19:56,2
12/18/2021 19:57,3
12/18/2021 19:58,4
12/18/2021 19:59,4
12/18/2021 20:00,9
12/18/2021 20:01,7
12/18/2021 20:02,5
12/18/2021 20:03,3
12/18/2021 20:04,5
12/18/2021 20:05,4
12/18/2021 20:06,5
12/18/2021 20:10,2
12/18/2021 20:11,4
12/18/2021 20:12,3
12/18/2021 20:13,3
12/18/2021 20:14,2
12/18/2021 20:15,4
12/18/2021 20:16,4
12/18/2021 20:17,3
12/18/2021 20:18,3
12/18/2021 20:19,2
12/18/2021 20:21,1
12/18/2021 20:22,4
12/18/2021 20:23,1
12/18/2021 20:24,3
12/18/2021 20:25,2
12/18/2021 20:35,1
12/18/2021 20:36,3
12/18/2021 20:37,5
12/18/2021 20:38,1
12/18/2021 20:39,3
12/18/2021 20:40,3
12/18/2021 20:41,3
12/18/2021 20:42,1
12/18/2021 20:43,3
12/18/2021 20:46,3
12/18/2021 20:47,2
12/18/2021 20:48,2
12/18/2021 20:49,2
12/18/2021 20:50,4
12/18/2021 20:51,5
12/18/2021 20:52,4
12/18/2021 20:53,3
12/18/2021 20:54,1
12/18/2021 20:55,3
12/18/2021 20:56,3
12/18/2021 20:57,3
12/18/2021 20:58,4
12/18/2021 20:59,3
12/18/2021 21:00,2
12/18/2021 21:01,3
12/18/2021 21:04,6
12/18/2021 21:05,3
12/18/2021 21:06,5
12/18/2021 21:08,3
12/18/2021 21:09,4
12/18/2021 21:10,2
12/18/2021 21:11,3
12/18/2021 21:12,3
12/18/2021 21:13,6
12/18/2021 21:14,1
12/18/2021 21:15,4
12/18/2021 21:16,6
12/18/2021 21:17,1
12/18/2021 21:22,2
12/18/2021 21:26,2
12/18/2021 8:09,7
12/18/2021 8:10,8
12/18/2021 8:11,2
12/18/2021 8:12,1
12/18/2021 8:13,1
12/18/2021 8:15,2
12/18/2021 8:16,2
12/18/2021 8:17,4
12/18/2021 8:18,4
12/18/2021 8:19,4
12/18/2021 8:20,2
12/18/2021 8:21,1
12/18/2021 8:22,7
12/18/2021 8:23,2
12/18/2021 8:26,3
12/18/2021 8:27,4
12/18/2021 8:28,3
12/18/2021 8:29,1
12/18/2021 8:30,5
12/18/2021 8:33,3
12/18/2021 8:34,3
12/18/2021 8:35,2
12/18/2021 8:36,1
12/18/2021 8:37,1
12/18/2021 8:38,3
12/18/2021 8:39,4
12/18/2021 8:40,6
12/18/2021 8:41,2
12/18/2021 8:42,3
12/18/2021 8:43,4
12/18/2021 8:44,3
12/18/2021 8:45,4
12/18/2021 8:46,4
12/18/2021 8:47,5
12/18/2021 8:48,3
12/18/2021 8:49,4
12/18/2021 8:50,4
12/18/2021 8:51,4
12/18/2021 8:52,2
12/18/2021 8:55,2
12/18/2021 9:01,1
12/18/2021 9:02,1
12/18/2021 9:08,2
12/18/2021 9:12,2
12/18/2021 9:13,2
12/18/2021 9:14,3
12/18/2021 9:15,3
12/18/2021 9:16,4
12/18/2021 9:17,4
12/18/2021 9:18,4
12/18/2021 9:19,7
12/18/2021 9:20,1
12/18/2021 9:21,2
12/18/2021 9:22,4
12/18/2021 9:23,5
12/18/2021 9:24,3
12/18/2021 9:25,1
12/18/2021 9:26,3
12/18/2021 9:28,2
12/18/2021 9:29,1
12/18/2021 9:31,3
12/18/2021 9:33,1
12/18/2021 9:34,3
12/18/2021 9:35,3
12/18/2021 9:36,1
12/18/2021 9:40,2
12/18/2021 9:41,4
12/18/2021 9:42,5
12/18/2021 9:43,1
12/18/2021 9:44,2
12/18/2021 9:49,3
12/18/2021 9:50,3
12/18/2021 9:51,3
12/18/2021 9:52,1
12/18/2021 9:53,4
12/18/2021 9:54,3
12/18/2021 9:55,4
12/18/2021 9:56,5
12/18/2021 9:57,1
12/18/2021 9:58,1
12/18/2021 9:59,5
12/19/2021 10:00,2
12/19/2021 10:01,3
12/19/2021 10:02,3
12/19/2021 10:03,3
12/19/2021 10:05,3
12/19/2021 10:06,3
12/19/2021 10:10,1
12/19/2021 10:12,2
12/19/2021 10:13,2
12/19/2021 10:14,1
12/19/2021 10:15,1
12/19/2021 10:16,1
12/19/2021 10:18,1
12/19/2021 10:27,2
12/19/2021 10:28,3
12/19/2021 10:29,3
12/19/2021 10:30,4
12/19/2021 10:31,4
12/19/2021 10:32,3
12/19/2021 10:33,2
12/19/2021 10:35,3
12/19/2021 10:36,3
12/19/2021 10:37,3
12/19/2021 10:38,3
12/19/2021 10:39,6
12/19/2021 10:40,2
12/19/2021 10:41,4
12/19/2021 10:42,3
12/19/2021 10:43,3
12/19/2021 10:44,1
12/19/2021 10:45,3
12/19/2021 10:46,1
12/19/2021 10:47,1
12/19/2021 10:50,2
12/19/2021 10:51,2
12/19/2021 10:52,2
12/19/2021 10:53,3
12/19/2021 10:54,5
12/19/2021 10:55,6
12/19/2021 10:56,2
12/19/2021 10:57,4
12/19/2021 10:58,4
12/19/2021 10:59,5
12/19/2021 11:00,2
12/19/2021 11:01,4
12/19/2021 11:02,4
12/19/2021 11:03,3
12/19/2021 11:04,4
12/19/2021 11:05,4
12/19/2021 11:06,2
12/19/2021 11:09,2
12/19/2021 11:10,3
12/19/2021 11:11,5
12/19/2021 11:12,5
12/19/2021 11:13,2
12/19/2021 11:14,3
12/19/2021 11:15,2
12/19/2021 11:16,5
12/19/2021 11:17,4
12/19/2021 11:18,4
12/19/2021 11:19,4
12/19/2021 11:20,4
12/19/2021 11:21,4
12/19/2021 11:22,2
12/19/2021 11:23,7
12/19/2021 11:24,3
12/19/2021 11:25,3
12/19/2021 11:26,3
12/19/2021 11:27,4
12/19/2021 11:28,4
12/19/2021 11:29,1
12/19/2021 11:30,4
12/19/2021 11:31,3
12/19/2021 11:32,3
12/19/2021 11:33,3
12/19/2021 11:34,5
12/19/2021 11:42,5
12/19/2021 11:43,1
12/19/2021 11:49,2
12/19/2021 11:50,4
12/19/2021 11:51,4
12/19/2021 11:52,1
12/19/2021 11:53,3
12/19/2021 11:54,4
12/19/2021 11:55,1
12/19/2021 11:57,5
12/19/2021 11:58,5
12/19/2021 11:59,4
12/19/2021 12:00,9
12/19/2021 12:01,9
12/19/2021 12:02,3
12/19/2021 12:03,7
12/19/2021 12:04,9
12/19/2021 12:05,8
12/19/2021 12:06,7
12/19/2021 12:07,5
12/19/2021 12:08,7
12/19/2021 12:09,4
12/19/2021 12:10,5
12/19/2021 12:11,1
12/19/2021 12:12,5
12/19/2021 12:13,5
12/19/2021 12:14,6
12/19/2021 12:15,3
12/19/2021 12:16,2
12/19/2021 12:17,2
12/19/2021 12:18,4
12/19/2021 12:19,6
12/19/2021 12:20,4
12/19/2021 12:21,3
12/19/2021 12:22,3
12/19/2021 12:27,1
12/19/2021 12:28,4
12/19/2021 12:29,5
12/19/2021 12:30,8
12/19/2021 12:31,7
12/19/2021 12:32,2
12/19/2021 12:33,1
12/19/2021 12:37,2
12/19/2021 12:38,1
12/19/2021 12:39,3
12/19/2021 12:40,4
12/19/2021 12:41,3
12/19/2021 12:42,2
12/19/2021 12:44,2
12/19/2021 12:45,4
12/19/2021 12:47,2
12/19/2021 12:48,2
12/19/2021 12:51,3
12/19/2021 12:52,2
12/19/2021 12:53,2
12/19/2021 12:55,2
12/19/2021 12:56,4
12/19/2021 12:57,4
12/19/2021 12:58,3
12/19/2021 12:59,3
12/19/2021 13:01,1
12/19/2021 13:02,1
12/19/2021 13:04,1
12/19/2021 13:05,2
12/19/2021 13:06,1
12/19/2021 13:07,3
12/19/2021 13:08,3
12/19/2021 13:09,4
12/19/2021 13:10,4
12/19/2021 13:11,1
12/19/2021 13:12,1
12/19/2021 13:13,4
12/19/2021 13:14,2
12/19/2021 13:15,3
12/19/2021 13:16,2
12/19/2021 13:17,2
12/19/2021 13:18,2
12/19/2021 13:20,2
12/19/2021 13:21,3
12/19/2021 13:24,1
12/19/2021 13:25,2
12/19/2021 13:26,5
12/19/2021 13:27,3
12/19/2021 13:28,1
12/19/2021 13:29,2
12/19/2021 13:30,3
12/19/2021 13:33,2
12/19/2021 13:36,2
12/19/2021 13:40,1
12/19/2021 13:41,2
12/19/2021 13:42,5
12/19/2021 13:43,3
12/19/2021 13:45,2
12/19/2021 14:30,3
12/19/2021 15:51,1
12/19/2021 16:36,6
12/19/2021 16:37,6
12/19/2021 16:38,6
12/19/2021 16:39,3
12/19/2021 16:40,1
12/19/2021 16:41,2
12/19/2021 16:42,2
12/19/2021 16:43,1
12/19/2021 16:44,1
12/19/2021 16:45,2
12/19/2021 16:46,4
12/19/2021 16:48,3
12/19/2021 16:49,5
12/19/2021 16:50,4
12/19/2021 16:51,3
12/19/2021 16:52,4
12/19/2021 16:53,1
12/19/2021 16:55,3
12/19/2021 16:56,4
12/19/2021 16:58,2
12/19/2021 17:00,1
12/19/2021 17:01,2
12/19/2021 17:03,3
12/19/2021 17:04,2
12/19/2021 17:05,4
12/19/2021 17:06,4
12/19/2021 17:07,3
12/19/2021 17:08,3
12/19/2021 17:09,4
12/19/2021 17:10,2
12/19/2021 17:11,2
12/19/2021 17:12,5
12/19/2021 17:13,2
12/19/2021 17:17,3
12/19/2021 17:18,4
12/19/2021 17:19,4
12/19/2021 17:20,6
12/19/2021 17:21,5
12/19/2021 17:22,2
12/19/2021 17:23,5
12/19/2021 17:24,3
12/19/2021 17:25,5
12/19/2021 17:28,2
12/19/2021 17:31,2
12/19/2021 17:34,1
12/19/2021 17:35,2
12/19/2021 17:37,1
12/19/2021 17:39,1
12/19/2021 17:40,4
12/19/2021 17:41,2
12/19/2021 17:42,2
12/19/2021 17:43,5
12/19/2021 17:44,7
12/19/2021 17:45,5
12/19/2021 17:46,5
12/19/2021 17:47,4
12/19/2021 17:48,5
12/19/2021 17:49,3
12/19/2021 17:50,6
12/19/2021 17:51,4
12/19/2021 17:52,2
12/19/2021 17:54,3
12/19/2021 17:55,3
12/19/2021 17:56,3
12/19/2021 17:57,6
12/19/2021 17:58,6
12/19/2021 17:59,5
12/19/2021 18:00,3
12/19/2021 18:01,2
12/19/2021 18:02,3
12/19/2021 18:03,2
12/19/2021 18:05,5
12/19/2021 18:06,3
12/19/2021 18:07,3
12/19/2021 18:09,1
12/19/2021 18:10,4
12/19/2021 18:11,3
12/19/2021 18:12,5
12/19/2021 18:13,2
12/19/2021 18:14,3
12/19/2021 18:15,4
12/19/2021 18:17,2
12/19/2021 18:18,1
12/19/2021 18:19,3
12/19/2021 18:21,2
12/19/2021 18:23,2
12/19/2021 18:24,3
12/19/2021 18:25,3
12/19/2021 18:26,3
12/19/2021 18:27,4
12/19/2021 18:28,3
12/19/2021 18:31,2
12/19/2021 18:32,3
12/19/2021 18:33,2
12/19/2021 18:37,2
12/19/2021 18:38,2
12/19/2021 18:39,2
12/19/2021 18:41,4
12/19/2021 18:42,3
12/19/2021 18:43,2
12/19/2021 18:45,3
12/19/2021 18:46,3
12/19/2021 18:48,3
12/19/2021 18:49,4
12/19/2021 18:50,5
12/19/2021 18:51,2
12/19/2021 18:52,1
12/19/2021 18:55,1
12/19/2021 18:56,1
12/19/2021 18:57,4
12/19/2021 18:58,4
12/19/2021 19:01,1
12/19/2021 19:03,2
12/19/2021 19:04,4
12/19/2021 19:05,1
12/19/2021 19:14,2
12/19/2021 19:48,2
12/19/2021 19:49,4
12/19/2021 19:50,4
12/19/2021 19:53,2
12/19/2021 19:54,4
12/19/2021 19:55,5
12/19/2021 19:56,6
12/19/2021 19:57,3
12/19/2021 19:58,8
12/19/2021 19:59,5
12/19/2021 20:00,6
12/19/2021 20:01,4
12/19/2021 20:02,6
12/19/2021 20:03,4
12/19/2021 20:04,3
12/19/2021 20:05,6
12/19/2021 20:06,6
12/19/2021 20:07,2
12/19/2021 20:08,2
12/19/2021 20:09,4
12/19/2021 20:10,1
12/19/2021 20:11,1
12/19/2021 20:13,2
12/19/2021 20:14,2
12/19/2021 20:15,5
12/19/2021 20:16,5
12/19/2021 20:17,5
12/19/2021 20:18,6
12/19/2021 20:19,4
12/19/2021 20:20,3
12/19/2021 20:21,1
12/19/2021 20:25,1
12/19/2021 20:26,3
12/19/2021 20:27,4
12/19/2021 20:28,4
12/19/2021 20:29,4
12/19/2021 20:30,4
12/19/2021 20:31,6
12/19/2021 20:32,7
12/19/2021 20:33,5
12/19/2021 20:35,4
12/19/2021 20:36,3
12/19/2021 20:37,7
12/19/2021 20:38,7
12/19/2021 20:39,4
12/19/2021 20:40,3
12/19/2021 20:41,4
12/19/2021 20:42,6
12/19/2021 20:43,1
12/19/2021 20:44,3
12/19/2021 20:45,5
12/19/2021 20:46,3
12/19/2021 20:47,5
12/19/2021 20:48,3
12/19/2021 20:49,4
12/19/2021 20:50,4
12/19/2021 20:51,5
12/19/2021 20:52,4
12/19/2021 20:53,5
12/19/2021 20:54,3
12/19/2021 20:55,4
12/19/2021 20:56,7
12/19/2021 20:57,7
12/19/2021 20:58,5
12/19/2021 20:59,5
12/19/2021 21:00,6
12/19/2021 21:01,8
12/19/2021 21:02,6
12/19/2021 21:03,2
12/19/2021 21:04,3
12/19/2021 21:05,5
12/19/2021 21:06,4
12/19/2021 21:07,3
12/19/2021 21:08,1
12/19/2021 21:09,2
12/19/2021 21:10,3
12/19/2021 21:11,2
12/19/2021 21:13,2
12/19/2021 21:14,2
12/19/2021 21:15,1
12/19/2021 8:07,1
12/19/2021 8:08,1
12/19/2021 8:09,3
12/19/2021 8:10,4
12/19/2021 8:11,4
12/19/2021 8:12,1
12/19/2021 8:13,1
12/19/2021 8:14,2
12/19/2021 8:15,2
12/19/2021 8:16,3
12/19/2021 8:17,3
12/19/2021 8:18,2
12/19/2021 8:19,3
12/19/2021 8:20,3
12/19/2021 8:21,3
12/19/2021 8:22,2
12/19/2021 8:23,2
12/19/2021 8:24,4
12/19/2021 8:25,2
12/19/2021 8:26,2
12/19/2021 8:27,2
12/19/2021 8:28,1
12/19/2021 8:29,2
12/19/2021 8:30,2
12/19/2021 8:31,1
12/19/2021 8:32,1
12/19/2021 8:33,4
12/19/2021 8:34,3
12/19/2021 8:35,2
12/19/2021 8:36,1
12/19/2021 8:37,3
12/19/2021 8:38,3
12/19/2021 8:39,10
12/19/2021 8:40,5
12/19/2021 8:41,4
12/19/2021 8:42,2
12/19/2021 8:43,5
12/19/2021 8:44,2
12/19/2021 8:48,2
12/19/2021 8:49,4
12/19/2021 8:50,1
12/19/2021 8:53,4
12/19/2021 8:54,2
12/19/2021 8:55,3
12/19/2021 8:56,5
12/19/2021 8:57,1
12/19/2021 8:58,4
12/19/2021 8:59,3
12/19/2021 9:00,3
12/19/2021 9:01,4
12/19/2021 9:02,3
12/19/2021 9:03,3
12/19/2021 9:04,2
12/19/2021 9:05,5
12/19/2021 9:06,6
12/19/2021 9:07,5
12/19/2021 9:08,2
12/19/2021 9:09,4
12/19/2021 9:10,1
12/19/2021 9:11,1
12/19/2021 9:12,2
12/19/2021 9:13,1
12/19/2021 9:14,3
12/19/2021 9:15,2
12/19/2021 9:17,3
12/19/2021 9:18,2
12/19/2021 9:19,3
12/19/2021 9:20,2
12/19/2021 9:21,4
12/19/2021 9:22,2
12/19/2021 9:23,4
12/19/2021 9:24,4
12/19/2021 9:25,3
12/19/2021 9:26,4
12/19/2021 9:27,2
12/19/2021 9:28,3
12/19/2021 9:29,2
12/19/2021 9:30,3
12/19/2021 9:31,3
12/19/2021 9:32,3
12/19/2021 9:36,3
12/19/2021 9:37,5
12/19/2021 9:38,3
12/19/2021 9:39,2
12/19/2021 9:40,3
12/19/2021 9:41,2
12/19/2021 9:46,4
12/19/2021 9:47,3
12/19/2021 9:48,4
12/19/2021 9:49,3
12/19/2021 9:50,2
12/19/2021 9:51,4
12/19/2021 9:52,5
12/19/2021 9:53,3
12/19/2021 9:54,1
12/19/2021 9:55,2
12/19/2021 9:56,4
12/19/2021 9:57,4
12/19/2021 9:58,3
12/19/2021 9:59,3
12/2/2021 10:01,1
12/2/2021 10:04,2
12/2/2021 10:10,3
12/2/2021 10:12,1
12/2/2021 10:25,3
12/2/2021 10:26,3
12/2/2021 10:27,3
12/2/2021 10:30,1
12/2/2021 10:40,2
12/2/2021 10:43,3
12/2/2021 10:44,1
12/2/2021 10:49,1
12/2/2021 10:55,1
12/2/2021 10:56,1
12/2/2021 11:02,1
12/2/2021 11:15,1
12/2/2021 11:17,1
12/2/2021 11:18,3
12/2/2021 11:19,1
12/2/2021 11:25,1
12/2/2021 11:34,1
12/2/2021 11:38,1
12/2/2021 11:50,1
12/2/2021 12:27,1
12/2/2021 12:28,1
12/2/2021 12:51,1
12/2/2021 12:52,4
12/2/2021 12:53,2
12/2/2021 12:59,1
12/2/2021 13:02,1
12/2/2021 13:03,2
12/2/2021 13:08,6
12/2/2021 13:09,9
12/2/2021 13:10,6
12/2/2021 13:31,2
12/2/2021 13:32,3
12/2/2021 13:33,3
12/2/2021 13:39,5
12/2/2021 13:40,1
12/2/2021 13:46,1
12/2/2021 13:52,2
12/2/2021 14:03,1
12/2/2021 14:05,1
12/2/2021 15:01,1
12/2/2021 15:05,1
12/2/2021 15:16,3
12/2/2021 15:17,4
12/2/2021 15:18,8
12/2/2021 15:19,2
12/2/2021 15:20,2
12/2/2021 15:21,3
12/2/2021 15:24,2
12/2/2021 15:25,1
12/2/2021 15:27,2
12/2/2021 15:28,3
12/2/2021 15:29,4
12/2/2021 15:30,2
12/2/2021 15:31,4
12/2/2021 15:32,3
12/2/2021 15:34,2
12/2/2021 15:35,1
12/2/2021 15:37,1
12/2/2021 15:38,3
12/2/2021 15:39,3
12/2/2021 15:40,1
12/2/2021 15:41,1
12/2/2021 15:45,1
12/2/2021 15:46,2
12/2/2021 15:47,1
12/2/2021 15:57,1
12/2/2021 15:58,2
12/2/2021 16:00,4
12/2/2021 16:01,2
12/2/2021 16:04,2
12/2/2021 17:28,2
12/2/2021 18:23,1
12/2/2021 7:09,1
12/2/2021 7:10,1
12/2/2021 7:12,2
12/2/2021 7:45,1
12/2/2021 7:46,1
12/2/2021 7:56,1
12/2/2021 8:04,1
12/2/2021 8:08,1
12/2/2021 8:16,2
12/2/2021 8:32,2
12/2/2021 8:38,1
12/2/2021 8:59,1
12/2/2021 9:06,1
12/2/2021 9:19,1
12/2/2021 9:32,1
12/2/2021 9:42,1
12/2/2021 9:56,1
12/20/2021 11:25,1
12/20/2021 11:31,1
12/20/2021 11:38,1
12/20/2021 12:11,1
12/20/2021 12:12,1
12/20/2021 12:23,1
12/20/2021 12:41,1
12/20/2021 12:42,1
12/20/2021 12:49,1
12/20/2021 13:06,2
12/20/2021 13:07,1
12/20/2021 13:21,1
12/20/2021 13:40,1
12/20/2021 13:43,1
12/20/2021 13:46,1
12/20/2021 13:53,1
12/20/2021 13:58,1
12/20/2021 14:26,1
12/20/2021 14:33,1
12/20/2021 14:51,1
12/20/2021 15:16,1
12/20/2021 15:26,1
12/20/2021 15:27,5
12/20/2021 15:28,2
12/20/2021 15:34,3
12/20/2021 15:35,2
12/20/2021 15:40,1
12/20/2021 15:41,1
12/20/2021 15:46,3
12/20/2021 15:47,2
12/20/2021 15:51,4
12/20/2021 15:58,1
12/20/2021 16:02,1
12/20/2021 16:20,1
12/20/2021 17:30,2
12/20/2021 17:36,1
12/20/2021 17:46,2
12/20/2021 17:47,3
12/20/2021 6:55,1
12/20/2021 7:32,1
12/20/2021 8:11,1
12/20/2021 8:12,2
12/20/2021 8:13,2
12/20/2021 8:32,2
12/20/2021 8:41,1
12/20/2021 8:43,1
12/20/2021 8:47,1
12/20/2021 8:48,1
12/20/2021 9:11,1
12/20/2021 9:12,2
12/20/2021 9:18,1
12/20/2021 9:55,1
12/21/2021 10:01,1
12/21/2021 10:03,1
12/21/2021 10:04,3
12/21/2021 10:05,2
12/21/2021 10:08,1
12/21/2021 10:09,2
12/21/2021 10:10,2
12/21/2021 10:12,1
12/21/2021 10:13,1
12/21/2021 10:14,5
12/21/2021 10:15,4
12/21/2021 10:16,4
12/21/2021 10:17,5
12/21/2021 10:19,3
12/21/2021 10:20,5
12/21/2021 10:22,5
12/21/2021 10:23,5
12/21/2021 10:24,1
12/21/2021 10:25,2
12/21/2021 10:26,3
12/21/2021 10:29,2
12/21/2021 10:31,1
12/21/2021 10:32,4
12/21/2021 10:33,2
12/21/2021 10:34,2
12/21/2021 10:35,2
12/21/2021 10:41,1
12/21/2021 10:42,2
12/21/2021 10:43,4
12/21/2021 10:44,3
12/21/2021 10:45,1
12/21/2021 10:47,4
12/21/2021 10:48,3
12/21/2021 10:49,5
12/21/2021 10:50,2
12/21/2021 10:51,1
12/21/2021 10:52,3
12/21/2021 10:53,2
12/21/2021 10:54,4
12/21/2021 10:55,5
12/21/2021 10:56,6
12/21/2021 10:57,6
12/21/2021 10:58,5
12/21/2021 10:59,5
12/21/2021 11:00,4
12/21/2021 11:01,3
12/21/2021 11:02,5
12/21/2021 11:03,5
12/21/2021 11:04,2
12/21/2021 11:05,5
12/21/2021 11:06,4
12/21/2021 11:07,7
12/21/2021 11:08,4
12/21/2021 11:09,2
12/21/2021 11:10,8
12/21/2021 11:11,2
12/21/2021 11:12,2
12/21/2021 11:16,4
12/21/2021 11:17,5
12/21/2021 11:18,1
12/21/2021 11:19,5
12/21/2021 11:20,5
12/21/2021 11:21,2
12/21/2021 11:22,6
12/21/2021 11:23,4
12/21/2021 11:24,4
12/21/2021 11:25,3
12/21/2021 11:26,4
12/21/2021 11:27,4
12/21/2021 11:28,4
12/21/2021 11:29,3
12/21/2021 11:31,5
12/21/2021 11:32,1
12/21/2021 11:33,6
12/21/2021 11:35,2
12/21/2021 11:37,1
12/21/2021 11:38,1
12/21/2021 11:43,3
12/21/2021 11:47,1
12/21/2021 11:48,3
12/21/2021 11:49,5
12/21/2021 11:51,1
12/21/2021 11:53,1
12/21/2021 11:56,1
12/21/2021 11:57,2
12/21/2021 11:58,1
12/21/2021 11:59,2
12/21/2021 12:03,3
12/21/2021 12:18,1
12/21/2021 12:19,1
12/21/2021 12:25,1
12/21/2021 13:43,1
12/21/2021 13:55,1
12/21/2021 14:17,1
12/21/2021 14:18,1
12/21/2021 14:31,1
12/21/2021 14:39,1
12/21/2021 15:20,2
12/21/2021 15:24,1
12/21/2021 15:52,1
12/21/2021 15:54,1
12/21/2021 16:03,1
12/21/2021 16:35,1
12/21/2021 16:43,1
12/21/2021 16:44,2
12/21/2021 17:00,2
12/21/2021 17:08,2
12/21/2021 17:13,1
12/21/2021 17:14,2
12/21/2021 17:15,6
12/21/2021 17:16,3
12/21/2021 17:17,6
12/21/2021 17:18,4
12/21/2021 17:20,2
12/21/2021 17:22,1
12/21/2021 17:23,2
12/21/2021 17:25,2
12/21/2021 17:27,4
12/21/2021 17:28,3
12/21/2021 17:29,4
12/21/2021 17:31,2
12/21/2021 17:32,1
12/21/2021 17:33,3
12/21/2021 17:34,2
